node1	node2	combined_score
BRCA2	CDKN2A	0.0008060000000000001
BRCA2	CCNA2	0.000877
BRCA2	BRCA1	0.000999
CD274	BCL2	0.0005899999999999999
CD274	BRCA1	0.00062
CD274	CTNNB1	0.000643
CD274	CDKN2A	0.000644
CD274	CD44	0.000684
CD274	AKT1	0.0007199999999999999
CD274	BRAF	0.000799
CD274	ALK	0.0008179999999999999
ALK	BRAF	0.00040500000000000003
ALK	BRCA1	0.000544
ALK	BCL2	0.000579
ALK	CTNNB1	0.000625
ALK	CDKN2A	0.000664
AKT2	BCL2L11	0.00040100000000000004
AKT2	CDKN2A	0.000465
AKT2	CYP19A1	0.000502
AKT2	CCNA2	0.000527
AKT2	CTNNB1	0.000721
AKT2	BRCA1	0.0009379999999999999
AKT2	BCL2	0.00095
AKT2	CDKN1A	0.000955
AKT2	AKT3	0.0009649999999999999
AKT2	AKT1	0.000991
BCL2L11	CCNA2	0.000431
BCL2L11	CD44	0.000446
BCL2L11	CTNNB1	0.0005250000000000001
BCL2L11	CDKN2A	0.000541
BCL2L11	CDKN1A	0.000726
BCL2L11	BRAF	0.0007830000000000001
BCL2L11	AKT1	0.000833
BCL2L11	BCL2	0.000999
BTC	AKT1	0.000446
BTC	AREG	0.000991
AREG	CYP19A1	0.00041099999999999996
AREG	BRAF	0.00041799999999999997
AREG	CTNNB1	0.000421
AREG	AKT1	0.0005809999999999999
AREG	CD44	0.0005859999999999999
CYP19A1	CTNNB1	0.000506
CYP19A1	BCL2	0.000524
CYP19A1	CD44	0.000545
CYP19A1	BRCA1	0.0006
CYP19A1	AKT1	0.000748
BCL2	CDKN1C	0.000404
BCL2	CCNE2	0.000498
BCL2	CCNA2	0.00069
BCL2	CD44	0.0006919999999999999
BCL2	CDKN2A	0.000717
BCL2	BRAF	0.000761
BCL2	CTNNB1	0.000781
BCL2	BRCA1	0.0008
BCL2	CDKN1A	0.00082
BCL2	AKT3	0.0009469999999999999
BCL2	AKT1	0.000993
CDKN1A	CD44	0.000494
CDKN1A	BRAF	0.000508
CDKN1A	CTNNB1	0.000625
CDKN1A	CDKN1C	0.000735
CDKN1A	BRCA1	0.000809
CDKN1A	AKT3	0.00095
CDKN1A	CDKN2A	0.000966
CDKN1A	AKT1	0.000995
CDKN1A	CCNE2	0.000999
CDKN1A	CCNA2	0.000999
CD44	BRAF	0.000472
CD44	BRCA1	0.000505
CD44	CDKN2A	0.000614
CD44	AKT1	0.000777
CD44	CTNNB1	0.000846
CDKN1C	CTNNB1	0.000404
CDKN1C	AKT1	0.0005899999999999999
CDKN1C	CDKN2A	0.00086
CDKN1C	CCNE2	0.000978
CDKN1C	CCNA2	0.000998
CDKN2A	AKT3	0.000451
CDKN2A	CCNE2	0.000483
CDKN2A	CCNA2	0.000696
CDKN2A	BRCA1	0.000832
CDKN2A	AKT1	0.000866
CDKN2A	BRAF	0.000892
CDKN2A	CTNNB1	0.00093
BRCA1	CCNE2	0.00048699999999999997
BRCA1	BRAF	0.000678
BRCA1	CTNNB1	0.000731
BRCA1	AKT3	0.000934
BRCA1	CCNA2	0.0009559999999999999
BRCA1	AKT1	0.000993
BRAF	AKT1	0.0007830000000000001
BRAF	CTNNB1	0.000795
CCNE2	AKT1	0.000448
CCNE2	CCNA2	0.000866
AKT1	CCNA2	0.000771
AKT1	AKT3	0.000958
AKT1	CTNNB1	0.000979
CCNA2	AKT3	0.000474
CCNA2	CTNNB1	0.000725
CTNNB1	AKT3	0.000518
FKBP4	GATA3	0.000519
FKBP4	FOXA1	0.0005600000000000001
FKBP4	EP300	0.000574
FKBP4	ESR2	0.000596
FKBP4	ESR1	0.000893
FKBP4	HSP90AA1	0.000999
KRT14	KRT19	0.00047
KRT14	KRT8	0.000502
KRT14	KIT	0.000505
KRT14	FOXA1	0.0005200000000000001
KRT14	GATA3	0.000553
KRT14	EPCAM	0.000587
KRT14	ESR1	0.000609
KRT14	ERBB2	0.0006540000000000001
KRT14	EGF	0.000666
KRT14	EGFR	0.000696
KRT14	KRT5	0.000999
HGF	ESR1	0.00041099999999999996
HGF	MAP2K1	0.000435
HGF	EPCAM	0.000447
HGF	JUN	0.000481
HGF	IGF2	0.000522
HGF	KRT19	0.000555
HGF	FGF19	0.0005759999999999999
HGF	HIF1A	0.000607
HGF	JAK2	0.000641
HGF	HRAS	0.0006490000000000001
HGF	ERBB4	0.000781
HGF	FGFR1	0.0008139999999999999
HGF	GRB2	0.000838
HGF	EGF	0.000844
HGF	KRAS	0.000852
HGF	GAB1	0.000858
HGF	IGF1	0.000869
HGF	FGFR2	0.000906
HGF	ERBB2	0.0009180000000000001
HGF	KIT	0.000925
HGF	ERBB3	0.0009519999999999999
HGF	IGF1R	0.000955
HGF	KDR	0.000966
HGF	EGFR	0.00098
MAPK14	IGF1R	0.000422
MAPK14	ETS1	0.000447
MAPK14	EIF4EBP1	0.00046300000000000003
MAPK14	GATA3	0.00046600000000000005
MAPK14	EGF	0.000489
MAPK14	ERBB2	0.000491
MAPK14	HSP90AA1	0.000558
MAPK14	MCL1	0.000598
MAPK14	KDR	0.00062
MAPK14	GRB2	0.000631
MAPK14	IGF1	0.00064
MAPK14	HRAS	0.0006770000000000001
MAPK14	HIF1A	0.0006929999999999999
MAPK14	EP300	0.000741
MAPK14	EGFR	0.000799
MAPK14	KRAS	0.0008070000000000001
MAPK14	ESR2	0.000921
MAPK14	FOXO1	0.0009350000000000001
MAPK14	FOXO3	0.000949
MAPK14	ESR1	0.000954
MAPK14	MAPK8	0.000955
MAPK14	MAP2K1	0.0009699999999999999
MAPK14	FOS	0.000985
MAPK14	JUN	0.000992
FOXA1	IGF1R	0.000406
FOXA1	EGF	0.000408
FOXA1	MAP2K1	0.000414
FOXA1	FOXM1	0.000423
FOXA1	HIF1A	0.000428
FOXA1	ETS1	0.000434
FOXA1	EPCAM	0.00047599999999999997
FOXA1	EZH2	0.000492
FOXA1	GRB7	0.000505
FOXA1	HRAS	0.000508
FOXA1	KRT19	0.000513
FOXA1	INPP4B	0.000516
FOXA1	KRT5	0.0005769999999999999
FOXA1	EGFR	0.000592
FOXA1	KRAS	0.000592
FOXA1	HSP90AA1	0.000593
FOXA1	ERBB3	0.000616
FOXA1	KRT8	0.000623
FOXA1	ESR2	0.000632
FOXA1	ERBB2	0.00064
FOXA1	GREB1	0.000674
FOXA1	FOS	0.0008020000000000001
FOXA1	JUN	0.0008169999999999999
FOXA1	EP300	0.000933
FOXA1	GATA3	0.000997
FOXA1	ESR1	0.000998
KRT5	GRB2	0.000453
KRT5	KRT8	0.00047799999999999996
KRT5	KRAS	0.000508
KRT5	EGF	0.000514
KRT5	KIT	0.000614
KRT5	EPCAM	0.0006730000000000001
KRT5	GATA3	0.000675
KRT5	ESR1	0.000737
KRT5	ERBB2	0.000796
KRT5	EGFR	0.000885
KRAS	EIF4EBP1	0.00041799999999999997
KRAS	ETS1	0.00041999999999999996
KRAS	FOXO1	0.000422
KRAS	E2F3	0.00042699999999999997
KRAS	FOXM1	0.000431
KRAS	FOXO3	0.000444
KRAS	GATA3	0.000489
KRAS	IGF2	0.000507
KRAS	FOS	0.00055
KRAS	EPCAM	0.0005899999999999999
KRAS	KRT19	0.000607
KRAS	GRB7	0.000614
KRAS	JUN	0.000624
KRAS	HIF1A	0.000626
KRAS	MCL1	0.000629
KRAS	FGF19	0.000646
KRAS	EZH2	0.0006730000000000001
KRAS	IRS1	0.0006889999999999999
KRAS	IGF1	0.0006979999999999999
KRAS	EP300	0.000757
KRAS	ESR1	0.000764
KRAS	FBXW7	0.000768
KRAS	KDR	0.00078
KRAS	HSP90AA1	0.0008179999999999999
KRAS	JAK2	0.00085
KRAS	EGF	0.0008539999999999999
KRAS	ERBB4	0.000862
KRAS	ERBB3	0.000919
KRAS	GRB2	0.0009310000000000001
KRAS	MAPK8	0.000948
KRAS	ERBB2	0.000966
KRAS	IGF1R	0.000971
KRAS	FGFR2	0.000973
KRAS	KIT	0.000976
KRAS	FGFR1	0.0009809999999999999
KRAS	HRAS	0.000992
KRAS	MAP2K1	0.000995
KRAS	EGFR	0.000997
E2F3	HIF1A	0.00040699999999999997
E2F3	JUN	0.000417
E2F3	ETS1	0.00043
E2F3	FOXM1	0.000435
E2F3	EGFR	0.00044500000000000003
E2F3	ERBB2	0.00046300000000000003
E2F3	EP300	0.0006450000000000001
E2F3	EZH2	0.000732
GAB1	FGF19	0.000493
GAB1	ERBB4	0.000526
GAB1	HSP90AA1	0.00054
GAB1	IRS1	0.000553
GAB1	FGFR1	0.000588
GAB1	JAK2	0.000608
GAB1	EGF	0.0008259999999999999
GAB1	KIT	0.000914
GAB1	FGFR2	0.0009180000000000001
GAB1	KDR	0.00092
GAB1	ERBB3	0.0009320000000000001
GAB1	IGF1R	0.0009350000000000001
GAB1	ERBB2	0.000948
GAB1	GRB2	0.000999
GAB1	EGFR	0.000999
EP300	EGF	0.000406
EP300	IGF1R	0.000423
EP300	JAK2	0.000456
EP300	FGFR2	0.00047299999999999995
EP300	MAP2K1	0.000522
EP300	EGFR	0.000588
EP300	HRAS	0.0005949999999999999
EP300	GRB2	0.000601
EP300	ERBB2	0.000652
EP300	MCL1	0.000675
EP300	MAPK8	0.0007
EP300	FBXW7	0.000755
EP300	HSP90AA1	0.000809
EP300	ESR2	0.0008110000000000001
EP300	GREB1	0.000882
EP300	ETS1	0.000954
EP300	FOXM1	0.000957
EP300	GATA3	0.000959
EP300	EZH2	0.000963
EP300	FOS	0.000964
EP300	FOXO1	0.000984
EP300	FOXO3	0.000991
EP300	ESR1	0.000997
EP300	JUN	0.000999
EP300	HIF1A	0.000999
EPCAM	HIF1A	0.000424
EPCAM	EZH2	0.00042699999999999997
EPCAM	KDR	0.00044500000000000003
EPCAM	ERBB3	0.00051
EPCAM	HSP90AA1	0.0005110000000000001
EPCAM	ESR1	0.000544
EPCAM	KIT	0.000607
EPCAM	EGF	0.00063
EPCAM	KRT8	0.0008449999999999999
EPCAM	KRT19	0.000888
EPCAM	EGFR	0.000923
EPCAM	ERBB2	0.0009270000000000001
KDR	FOS	0.000402
KDR	EZH2	0.000415
KDR	KIT	0.000429
KDR	MCL1	0.00044500000000000003
KDR	ETS1	0.00044500000000000003
KDR	FBXW7	0.00045400000000000003
KDR	JUN	0.000499
KDR	FGFR2	0.0005110000000000001
KDR	HRAS	0.0005430000000000001
KDR	MAP2K1	0.0005480000000000001
KDR	IGF1R	0.0005520000000000001
KDR	ESR2	0.0005729999999999999
KDR	ERBB3	0.0005819999999999999
KDR	ERBB4	0.000596
KDR	ERBB2	0.00064
KDR	FGFR1	0.0006810000000000001
KDR	ESR1	0.0006879999999999999
KDR	IRS1	0.000743
KDR	HIF1A	0.000785
KDR	EGFR	0.000805
KDR	FGF19	0.0008060000000000001
KDR	IGF2	0.000862
KDR	IGF1	0.000914
KDR	JAK2	0.0009260000000000001
KDR	EGF	0.000928
KDR	HSP90AA1	0.000954
KDR	GRB2	0.0009699999999999999
EGF	GATA3	0.000415
EGF	FOXO3	0.000451
EGF	MCL1	0.00046300000000000003
EGF	EZH2	0.000472
EGF	IRS1	0.000486
EGF	GRB7	0.000503
EGF	KRT8	0.000506
EGF	KRT19	0.0005729999999999999
EGF	ESR2	0.000578
EGF	JAK2	0.000588
EGF	FOXO1	0.0006360000000000001
EGF	IGF2	0.000644
EGF	MAP2K1	0.0006860000000000001
EGF	MAPK8	0.000719
EGF	FGF19	0.000721
EGF	HSP90AA1	0.00076
EGF	HIF1A	0.000785
EGF	FOS	0.0007880000000000001
EGF	ESR1	0.0008020000000000001
EGF	HRAS	0.000869
EGF	JUN	0.0008900000000000001
EGF	FGFR1	0.0009260000000000001
EGF	FGFR2	0.0009360000000000001
EGF	KIT	0.000973
EGF	IGF1	0.000995
EGF	GRB2	0.000995
EGF	IGF1R	0.000997
EGF	ERBB2	0.000999
EGF	EGFR	0.000999
EGF	ERBB4	0.000999
EGF	ERBB3	0.000999
ERBB3	FOXO3	0.000419
ERBB3	MCL1	0.000422
ERBB3	HIF1A	0.000433
ERBB3	FBXW7	0.00045
ERBB3	FGFR1	0.000453
ERBB3	JUN	0.000493
ERBB3	ESR2	0.000532
ERBB3	ETS1	0.000545
ERBB3	KIT	0.0005570000000000001
ERBB3	MAP2K1	0.000559
ERBB3	FGFR2	0.00063
ERBB3	ESR1	0.000652
ERBB3	FGF19	0.000726
ERBB3	IGF2	0.0007700000000000001
ERBB3	HRAS	0.000798
ERBB3	IGF1	0.0008100000000000001
ERBB3	IRS1	0.00087
ERBB3	HSP90AA1	0.000916
ERBB3	IGF1R	0.000933
ERBB3	JAK2	0.000955
ERBB3	GRB7	0.000964
ERBB3	GRB2	0.000999
ERBB3	ERBB4	0.000999
ERBB3	EGFR	0.000999
ERBB3	ERBB2	0.000999
ERBB2	MAP2K1	0.00041
ERBB2	GREB1	0.000438
ERBB2	MAPK8	0.000439
ERBB2	ETS1	0.000444
ERBB2	FOXO1	0.00048699999999999997
ERBB2	INPP4B	0.000507
ERBB2	EIF4EBP1	0.0005250000000000001
ERBB2	FOS	0.00053
ERBB2	FOXO3	0.000545
ERBB2	FOXM1	0.0005470000000000001
ERBB2	EZH2	0.000571
ERBB2	KRT8	0.000633
ERBB2	GATA3	0.000662
ERBB2	KRT19	0.000665
ERBB2	HIF1A	0.00069
ERBB2	MCL1	0.000713
ERBB2	FBXW7	0.000716
ERBB2	ESR2	0.000717
ERBB2	FGFR1	0.000737
ERBB2	FGFR2	0.000744
ERBB2	JUN	0.000759
ERBB2	FGF19	0.000768
ERBB2	IGF2	0.000819
ERBB2	HRAS	0.000907
ERBB2	IRS1	0.000909
ERBB2	JAK2	0.000966
ERBB2	ESR1	0.000976
ERBB2	IGF1	0.000992
ERBB2	IGF1R	0.000993
ERBB2	ERBB4	0.000999
ERBB2	GRB7	0.000999
ERBB2	EGFR	0.000999
ERBB2	GRB2	0.000999
ERBB2	HSP90AA1	0.000999
EGFR	KIT	0.000428
EGFR	FGFR1	0.000479
EGFR	GATA3	0.000512
EGFR	EIF4EBP1	0.0005420000000000001
EGFR	ETS1	0.000545
EGFR	FOXM1	0.000565
EGFR	MAP2K1	0.000579
EGFR	FGFR2	0.000608
EGFR	KRT19	0.000622
EGFR	FOXO3	0.000629
EGFR	FBXW7	0.000674
EGFR	MCL1	0.000675
EGFR	FOXO1	0.0007059999999999999
EGFR	EZH2	0.000741
EGFR	KRT8	0.000754
EGFR	ESR2	0.000755
EGFR	FGF19	0.000795
EGFR	MAPK8	0.00083
EGFR	IGF2	0.0008539999999999999
EGFR	JUN	0.000871
EGFR	HIF1A	0.000934
EGFR	IRS1	0.000939
EGFR	FOS	0.00094
EGFR	GRB7	0.0009739999999999999
EGFR	JAK2	0.000986
EGFR	ESR1	0.000988
EGFR	IGF1R	0.000989
EGFR	IGF1	0.000991
EGFR	HRAS	0.000994
EGFR	ERBB4	0.000996
EGFR	GRB2	0.000999
EGFR	HSP90AA1	0.000999
KIT	FOXO3	0.00040699999999999997
KIT	ETS1	0.000419
KIT	JUN	0.00045200000000000004
KIT	KRT8	0.0005200000000000001
KIT	FGFR2	0.0005290000000000001
KIT	MCL1	0.000544
KIT	IGF1R	0.0005629999999999999
KIT	GATA3	0.000583
KIT	EZH2	0.0005899999999999999
KIT	ESR1	0.000592
KIT	KRT19	0.000593
KIT	HIF1A	0.000609
KIT	FBXW7	0.0006360000000000001
KIT	JAK2	0.000707
KIT	HSP90AA1	0.000708
KIT	FGF19	0.000768
KIT	IGF2	0.000833
KIT	IRS1	0.000841
KIT	IGF1	0.00086
KIT	GRB7	0.000886
KIT	HRAS	0.000962
KIT	GRB2	0.000998
FGF19	ESR1	0.000431
FGF19	MAPK8	0.000457
FGF19	IGF1	0.000489
FGF19	GRB2	0.0005340000000000001
FGF19	HRAS	0.000575
FGF19	ERBB4	0.000708
FGF19	IGF1R	0.000718
FGF19	FGFR2	0.000969
FGF19	FGFR1	0.000991
MAP2K1	ETS1	0.0004
MAP2K1	EZH2	0.00041099999999999996
MAP2K1	FOXO3	0.000417
MAP2K1	EIF4EBP1	0.00041799999999999997
MAP2K1	IRS1	0.000467
MAP2K1	HIF1A	0.0005110000000000001
MAP2K1	ESR1	0.000521
MAP2K1	FBXW7	0.000524
MAP2K1	MCL1	0.00055
MAP2K1	FOS	0.000652
MAP2K1	IGF1R	0.000675
MAP2K1	IGF1	0.0006770000000000001
MAP2K1	JAK2	0.000757
MAP2K1	HSP90AA1	0.000798
MAP2K1	JUN	0.000808
MAP2K1	GRB2	0.0008139999999999999
MAP2K1	MAPK8	0.000934
MAP2K1	HRAS	0.000989
IRS1	FOS	0.00041799999999999997
IRS1	HIF1A	0.000451
IRS1	EIF4EBP1	0.000575
IRS1	FOXO3	0.000629
IRS1	HRAS	0.000665
IRS1	JUN	0.0007009999999999999
IRS1	ERBB4	0.000734
IRS1	FGFR2	0.0008169999999999999
IRS1	FGFR1	0.000834
IRS1	FOXO1	0.0008539999999999999
IRS1	ESR1	0.000903
IRS1	IGF2	0.000928
IRS1	MAPK8	0.000986
IRS1	JAK2	0.000996
IRS1	IGF1	0.000998
IRS1	GRB2	0.000999
IRS1	IGF1R	0.000999
FOS	FOXM1	0.000412
FOS	GREB1	0.00042699999999999997
FOS	IGF2	0.000441
FOS	IGF1R	0.00049
FOS	GRB2	0.000514
FOS	KRT19	0.0005250000000000001
FOS	EZH2	0.0005669999999999999
FOS	IGF1	0.000585
FOS	HSP90AA1	0.0006039999999999999
FOS	MCL1	0.000665
FOS	FOXO3	0.0006820000000000001
FOS	JAK2	0.0007149999999999999
FOS	ETS1	0.000737
FOS	HRAS	0.000763
FOS	HIF1A	0.000805
FOS	FOXO1	0.000809
FOS	GATA3	0.000868
FOS	ESR2	0.0009609999999999999
FOS	MAPK8	0.000986
FOS	JUN	0.000999
FOS	ESR1	0.000999
EZH2	ERBB4	0.000412
EZH2	IGF2	0.00045
EZH2	FOXO3	0.00045
EZH2	FGFR2	0.000453
EZH2	FGFR1	0.00047999999999999996
EZH2	MCL1	0.000488
EZH2	IGF1R	0.000505
EZH2	FOXO1	0.000508
EZH2	HRAS	0.000536
EZH2	GATA3	0.0006720000000000001
EZH2	FBXW7	0.000691
EZH2	HSP90AA1	0.000714
EZH2	HIF1A	0.0007149999999999999
EZH2	JAK2	0.000768
EZH2	FOXM1	0.000778
EZH2	JUN	0.000852
EZH2	ESR1	0.000915
HSP90AA1	IGF1	0.00047099999999999996
HSP90AA1	FOXO3	0.000492
HSP90AA1	KRT19	0.000522
HSP90AA1	FOXO1	0.000648
HSP90AA1	GATA3	0.0006590000000000001
HSP90AA1	MAPK8	0.000732
HSP90AA1	FGFR1	0.00074
HSP90AA1	IGF1R	0.000791
HSP90AA1	JAK2	0.000791
HSP90AA1	JUN	0.000798
HSP90AA1	ERBB4	0.000809
HSP90AA1	HRAS	0.000819
HSP90AA1	GRB2	0.0008349999999999999
HSP90AA1	MCL1	0.000838
HSP90AA1	ESR2	0.000884
HSP90AA1	ESR1	0.000999
HSP90AA1	HIF1A	0.000999
FOXO3	FBXW7	0.00042699999999999997
FOXO3	IGF2	0.00044500000000000003
FOXO3	JAK2	0.00045200000000000004
FOXO3	FOXM1	0.000498
FOXO3	EIF4EBP1	0.0005250000000000001
FOXO3	GATA3	0.000578
FOXO3	IGF1R	0.000674
FOXO3	MCL1	0.000705
FOXO3	ESR2	0.000707
FOXO3	JUN	0.000773
FOXO3	IGF1	0.000803
FOXO3	ESR1	0.000898
FOXO3	MAPK8	0.000954
FOXO3	FOXO1	0.000955
FOXO3	HIF1A	0.000997
EIF4EBP1	IGF1R	0.000506
EIF4EBP1	MCL1	0.000509
EIF4EBP1	FOXO1	0.000514
EIF4EBP1	FGFR1	0.000532
EIF4EBP1	IGF1	0.000571
EIF4EBP1	HIF1A	0.0005819999999999999
ERBB4	JUN	0.00043599999999999997
ERBB4	FBXW7	0.0005899999999999999
ERBB4	ESR2	0.000606
ERBB4	IGF2	0.000741
ERBB4	IGF1	0.000789
ERBB4	HRAS	0.0008269999999999999
ERBB4	GRB7	0.0008269999999999999
ERBB4	ESR1	0.0009609999999999999
ERBB4	GRB2	0.000999
FOXM1	IGF1R	0.000437
FOXM1	GATA3	0.00045
FOXM1	FBXW7	0.0005110000000000001
FOXM1	HIF1A	0.000661
FOXM1	JUN	0.000679
FOXM1	ESR1	0.00079
ESR2	IGF2	0.00040100000000000004
ESR2	GREB1	0.000494
ESR2	KRT8	0.0005340000000000001
ESR2	FGFR2	0.000536
ESR2	HIF1A	0.0006760000000000001
ESR2	IGF1	0.000731
ESR2	IGF1R	0.0008129999999999999
ESR2	MAPK8	0.000923
ESR2	JUN	0.000967
ESR2	ESR1	0.000998
KRT19	GRB7	0.0004
KRT19	GATA3	0.000472
KRT19	ESR1	0.0005899999999999999
KRT19	KRT8	0.000796
MCL1	HRAS	0.000431
MCL1	IGF1R	0.000492
MCL1	MAPK8	0.000517
MCL1	IGF1	0.0006039999999999999
MCL1	JAK2	0.000635
MCL1	FOXO1	0.000643
MCL1	ESR1	0.000653
MCL1	JUN	0.000656
MCL1	HIF1A	0.000825
MCL1	FBXW7	0.000945
JUN	IGF2	0.00040699999999999997
JUN	FGFR1	0.000414
JUN	IGF1R	0.000574
JUN	GRB2	0.0005859999999999999
JUN	JAK2	0.000621
JUN	IGF1	0.0006360000000000001
JUN	HRAS	0.000778
JUN	FOXO1	0.0007920000000000001
JUN	ETS1	0.000873
JUN	GATA3	0.000897
JUN	HIF1A	0.0009609999999999999
JUN	FBXW7	0.000997
JUN	MAPK8	0.000999
JUN	ESR1	0.000999
GATA3	FOXO1	0.0005
GATA3	INPP4B	0.000513
GATA3	FBXW7	0.000522
GATA3	KRT8	0.000541
GATA3	GREB1	0.0005629999999999999
GATA3	JAK2	0.000574
GATA3	HIF1A	0.000714
GATA3	ETS1	0.000907
GATA3	ESR1	0.000982
